,Site Name,Date,DMean PM10,PM_UNITS,PM10 AQI,PM-WEIGHT,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,NO2-WEIGHT,DMax Ozone,Ozone Units,Ozone AQI,OZONE-WEIGHT,DMax SO2,SO2 Units,SO2 AQI,SO2-WEIGHT,DMax CO,CO Units,CO AQI,CO-WEIGHT
53,Cheyenne SLAMS site,7/29/2016,17.0,ug/m3 SC,16.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
54,Cheyenne SLAMS site,8/4/2016,19.0,ug/m3 SC,18.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
55,Cheyenne SLAMS site,8/4/2016,21.0,ug/m3 SC,19.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
56,Cheyenne SLAMS site,8/10/2016,11.0,ug/m3 SC,10.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
57,Cheyenne SLAMS site,8/16/2016,15.0,ug/m3 SC,14.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
58,Cheyenne SLAMS site,8/16/2016,18.0,ug/m3 SC,17.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
59,Cheyenne SLAMS site,8/22/2016,14.0,ug/m3 SC,13.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
60,Cheyenne SLAMS site,8/28/2016,14.0,ug/m3 SC,13.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
61,Cheyenne SLAMS site,8/28/2016,15.0,ug/m3 SC,14.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
62,Cheyenne SLAMS site,9/3/2016,9.0,ug/m3 SC,8.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
63,Cheyenne SLAMS site,9/9/2016,9.0,ug/m3 SC,8.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
64,Cheyenne SLAMS site,9/9/2016,8.0,ug/m3 SC,7.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
65,Cheyenne SLAMS site,9/15/2016,5.0,ug/m3 SC,5.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
66,Cheyenne SLAMS site,9/21/2016,12.0,ug/m3 SC,11.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
67,Cheyenne SLAMS site,9/21/2016,12.0,ug/m3 SC,11.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
68,Cheyenne SLAMS site,9/27/2016,7.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
69,Cheyenne SLAMS site,10/3/2016,24.0,ug/m3 SC,22.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
70,Cheyenne SLAMS site,10/3/2016,26.0,ug/m3 SC,24.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
71,Cheyenne SLAMS site,10/9/2016,10.0,ug/m3 SC,9.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
72,Cheyenne SLAMS site,10/15/2016,10.0,ug/m3 SC,9.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
73,Cheyenne SLAMS site,10/15/2016,11.0,ug/m3 SC,10.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
74,Cheyenne SLAMS site,10/21/2016,6.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
75,Cheyenne SLAMS site,10/27/2016,15.0,ug/m3 SC,14.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
76,Cheyenne SLAMS site,10/27/2016,17.0,ug/m3 SC,16.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
77,Cheyenne SLAMS site,11/2/2016,5.0,ug/m3 SC,5.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
78,Cheyenne SLAMS site,11/8/2016,19.0,ug/m3 SC,18.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
79,Cheyenne SLAMS site,11/8/2016,21.0,ug/m3 SC,19.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
80,Cheyenne SLAMS site,11/14/2016,7.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
81,Cheyenne SLAMS site,11/20/2016,4.0,ug/m3 SC,4.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
82,Cheyenne SLAMS site,11/20/2016,5.0,ug/m3 SC,5.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
83,Cheyenne SLAMS site,11/26/2016,11.0,ug/m3 SC,10.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
84,Cheyenne SLAMS site,12/2/2016,9.0,ug/m3 SC,8.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
85,Cheyenne SLAMS site,12/2/2016,10.0,ug/m3 SC,9.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
86,Cheyenne SLAMS site,12/8/2016,16.0,ug/m3 SC,15.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
87,Cheyenne SLAMS site,12/14/2016,14.0,ug/m3 SC,13.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
88,Cheyenne SLAMS site,12/14/2016,14.0,ug/m3 SC,13.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
89,Cheyenne SLAMS site,12/20/2016,4.0,ug/m3 SC,4.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
90,Cheyenne SLAMS site,12/26/2016,6.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
91,Cheyenne SLAMS site,12/26/2016,6.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
92,Cheyenne SLAMS site,1/4/2016,7.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
93,Cheyenne SLAMS site,1/10/2016,4.0,ug/m3 SC,4.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
94,Cheyenne SLAMS site,1/16/2016,3.0,ug/m3 SC,3.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
95,Cheyenne SLAMS site,1/22/2016,7.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
96,Cheyenne SLAMS site,1/28/2016,4.0,ug/m3 SC,4.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
97,Cheyenne SLAMS site,2/3/2016,2.0,ug/m3 SC,2.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
98,Cheyenne SLAMS site,2/9/2016,3.0,ug/m3 SC,3.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
99,Cheyenne SLAMS site,2/15/2016,5.0,ug/m3 SC,5.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
100,Cheyenne SLAMS site,2/21/2016,5.0,ug/m3 SC,5.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
101,Cheyenne SLAMS site,2/27/2016,10.0,ug/m3 SC,9.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
102,Cheyenne SLAMS site,3/4/2016,8.0,ug/m3 SC,7.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
103,Cheyenne SLAMS site,3/10/2016,7.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
104,Cheyenne SLAMS site,3/16/2016,2.0,ug/m3 SC,2.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
105,Cheyenne SLAMS site,3/22/2016,15.0,ug/m3 SC,14.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
106,Cheyenne SLAMS site,3/28/2016,2.0,ug/m3 SC,2.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
107,Cheyenne SLAMS site,4/3/2016,3.0,ug/m3 SC,3.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
108,Cheyenne SLAMS site,4/9/2016,12.0,ug/m3 SC,11.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
109,Cheyenne SLAMS site,4/15/2016,3.0,ug/m3 SC,3.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
110,Cheyenne SLAMS site,4/21/2016,6.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
111,Cheyenne SLAMS site,4/27/2016,3.0,ug/m3 SC,3.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
112,Cheyenne SLAMS site,5/3/2016,8.0,ug/m3 SC,7.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
113,Cheyenne SLAMS site,5/9/2016,7.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
114,Cheyenne SLAMS site,5/15/2016,16.0,ug/m3 SC,15.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
115,Cheyenne SLAMS site,5/21/2016,21.0,ug/m3 SC,19.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
116,Cheyenne SLAMS site,5/27/2016,6.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
117,Cheyenne SLAMS site,6/2/2016,17.0,ug/m3 SC,16.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
118,Cheyenne SLAMS site,6/8/2016,11.0,ug/m3 SC,10.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
119,Cheyenne SLAMS site,6/14/2016,10.0,ug/m3 SC,9.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
120,Cheyenne SLAMS site,6/20/2016,27.0,ug/m3 SC,25.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
121,Cheyenne SLAMS site,7/2/2016,12.0,ug/m3 SC,11.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
122,Cheyenne SLAMS site,7/8/2016,13.0,ug/m3 SC,12.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
123,Cheyenne SLAMS site,7/14/2016,26.0,ug/m3 SC,24.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
124,Cheyenne SLAMS site,7/20/2016,10.0,ug/m3 SC,9.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
125,Cheyenne SLAMS site,7/26/2016,17.0,ug/m3 SC,16.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
126,Cheyenne SLAMS site,8/1/2016,21.0,ug/m3 SC,19.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
127,Cheyenne SLAMS site,8/7/2016,14.0,ug/m3 SC,13.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
128,Cheyenne SLAMS site,8/13/2016,13.0,ug/m3 SC,12.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
129,Cheyenne SLAMS site,8/19/2016,6.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
130,Cheyenne SLAMS site,8/25/2016,13.0,ug/m3 SC,12.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
131,Cheyenne SLAMS site,8/31/2016,13.0,ug/m3 SC,12.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
132,Cheyenne SLAMS site,9/6/2016,14.0,ug/m3 SC,13.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
133,Cheyenne SLAMS site,9/12/2016,9.0,ug/m3 SC,8.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
134,Cheyenne SLAMS site,9/18/2016,18.0,ug/m3 SC,17.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
135,Cheyenne SLAMS site,9/24/2016,7.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
136,Cheyenne SLAMS site,9/30/2016,11.0,ug/m3 SC,10.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
137,Cheyenne SLAMS site,10/6/2016,5.0,ug/m3 SC,5.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
138,Cheyenne SLAMS site,10/12/2016,7.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
139,Cheyenne SLAMS site,10/18/2016,2.0,ug/m3 SC,2.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
140,Cheyenne SLAMS site,10/24/2016,17.0,ug/m3 SC,16.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
141,Cheyenne SLAMS site,10/30/2016,15.0,ug/m3 SC,14.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
142,Cheyenne SLAMS site,11/5/2016,14.0,ug/m3 SC,13.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
143,Cheyenne SLAMS site,11/11/2016,15.0,ug/m3 SC,14.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
144,Cheyenne SLAMS site,11/17/2016,7.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
145,Cheyenne SLAMS site,11/23/2016,8.0,ug/m3 SC,7.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
146,Cheyenne SLAMS site,11/29/2016,7.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
147,Cheyenne SLAMS site,12/5/2016,6.0,ug/m3 SC,6.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
148,Cheyenne SLAMS site,12/11/2016,3.0,ug/m3 SC,3.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
149,Cheyenne SLAMS site,12/17/2016,8.0,ug/m3 SC,7.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
150,Cheyenne SLAMS site,12/23/2016,11.0,ug/m3 SC,10.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
151,Cheyenne SLAMS site,12/29/2016,10.0,ug/m3 SC,9.0,1.0,41.13684585,-104.8182395,,,,,,,,,,,,,,,,
152,Cheyenne Mobile,3/30/2016,5.0,ug/m3 SC,5.0,1.0,41.13069,-104.75308,2.6,ppb,2.0,24.0,0.047,ppm,44.0,17.0,-0.4,ppb,0.0,22.0,,,,
153,Cheyenne Mobile,3/31/2016,7.0,ug/m3 SC,6.0,1.0,41.13069,-104.75308,2.9,ppb,2.0,23.0,0.047,ppm,44.0,17.0,-0.2,ppb,0.0,22.0,,,,
154,Cheyenne Mobile,4/1/2016,5.0,ug/m3 SC,5.0,1.0,41.13069,-104.75308,5.4,ppb,5.0,24.0,0.047,ppm,44.0,17.0,-0.2,ppb,0.0,23.0,,,,
155,Cheyenne Mobile,4/2/2016,3.0,ug/m3 SC,3.0,1.0,41.13069,-104.75308,23.6,ppb,22.0,24.0,0.046,ppm,43.0,17.0,0.5,ppb,0.0,23.0,,,,
156,Cheyenne Mobile,4/3/2016,6.0,ug/m3 SC,6.0,1.0,41.13069,-104.75308,30.1,ppb,28.0,24.0,0.047,ppm,44.0,17.0,0.0,ppb,0.0,23.0,,,,
157,Cheyenne Mobile,4/4/2016,17.0,ug/m3 SC,16.0,1.0,41.13069,-104.75308,30.1,ppb,28.0,23.0,0.044,ppm,41.0,17.0,0.0,ppb,0.0,22.0,,,,
158,Cheyenne Mobile,4/5/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,16.4,ppb,15.0,22.0,0.05,ppm,46.0,17.0,0.0,ppb,0.0,20.0,,,,
159,Cheyenne Mobile,4/6/2016,9.0,ug/m3 SC,8.0,1.0,41.13069,-104.75308,4.0,ppb,4.0,24.0,0.044,ppm,41.0,17.0,-0.4,ppb,0.0,23.0,,,,
160,Cheyenne Mobile,4/7/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,30.1,ppb,28.0,24.0,0.04,ppm,37.0,17.0,-0.2,ppb,0.0,23.0,,,,
161,Cheyenne Mobile,4/8/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,27.8,ppb,25.0,24.0,0.042,ppm,39.0,17.0,0.5,ppb,0.0,23.0,,,,
162,Cheyenne Mobile,4/9/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,28.3,ppb,26.0,24.0,0.049,ppm,45.0,17.0,0.2,ppb,0.0,23.0,,,,
163,Cheyenne Mobile,4/10/2016,5.0,ug/m3 SC,5.0,1.0,41.13069,-104.75308,15.4,ppb,14.0,24.0,0.037,ppm,34.0,17.0,0.0,ppb,0.0,23.0,,,,
164,Cheyenne Mobile,4/11/2016,8.0,ug/m3 SC,7.0,1.0,41.13069,-104.75308,17.4,ppb,16.0,23.0,0.035,ppm,32.0,17.0,0.0,ppb,0.0,22.0,,,,
165,Cheyenne Mobile,4/12/2016,11.0,ug/m3 SC,10.0,1.0,41.13069,-104.75308,33.6,ppb,31.0,24.0,0.035,ppm,32.0,17.0,0.5,ppb,0.0,22.0,,,,
166,Cheyenne Mobile,4/13/2016,11.0,ug/m3 SC,10.0,1.0,41.13069,-104.75308,34.6,ppb,32.0,24.0,0.041,ppm,38.0,17.0,0.6,ppb,0.0,23.0,,,,
167,Cheyenne Mobile,4/14/2016,16.0,ug/m3 SC,15.0,1.0,41.13069,-104.75308,31.5,ppb,29.0,24.0,0.052,ppm,48.0,17.0,0.6,ppb,0.0,23.0,,,,
168,Cheyenne Mobile,4/15/2016,5.0,ug/m3 SC,5.0,1.0,41.13069,-104.75308,2.9,ppb,2.0,24.0,0.052,ppm,48.0,17.0,0.4,ppb,0.0,23.0,,,,
169,Cheyenne Mobile,4/16/2016,3.0,ug/m3 SC,3.0,1.0,41.13069,-104.75308,1.1,ppb,1.0,24.0,0.041,ppm,38.0,17.0,0.4,ppb,0.0,23.0,,,,
170,Cheyenne Mobile,4/17/2016,4.0,ug/m3 SC,4.0,1.0,41.13069,-104.75308,2.6,ppb,2.0,24.0,0.05,ppm,46.0,17.0,0.4,ppb,0.0,23.0,,,,
171,Cheyenne Mobile,4/18/2016,3.0,ug/m3 SC,3.0,1.0,41.13069,-104.75308,4.4,ppb,4.0,23.0,0.048,ppm,44.0,14.0,0.3,ppb,0.0,22.0,,,,
172,Cheyenne Mobile,4/19/2016,11.0,ug/m3 SC,10.0,1.0,41.13069,-104.75308,35.3,ppb,33.0,24.0,,,,,0.4,ppb,0.0,22.0,,,,
173,Cheyenne Mobile,4/20/2016,5.0,ug/m3 SC,5.0,1.0,41.13069,-104.75308,28.8,ppb,26.0,24.0,,,,,0.4,ppb,0.0,23.0,,,,
174,Cheyenne Mobile,4/21/2016,6.0,ug/m3 SC,6.0,1.0,41.13069,-104.75308,16.2,ppb,15.0,24.0,,,,,0.5,ppb,0.0,23.0,,,,
175,Cheyenne Mobile,4/22/2016,24.0,ug/m3 SC,22.0,1.0,41.13069,-104.75308,49.7,ppb,46.0,23.0,,,,,1.3,ppb,1.0,22.0,,,,
176,Cheyenne Mobile,4/23/2016,24.0,ug/m3 SC,22.0,1.0,41.13069,-104.75308,35.2,ppb,33.0,24.0,0.052,ppm,48.0,17.0,1.7,ppb,1.0,23.0,,,,
177,Cheyenne Mobile,4/24/2016,4.0,ug/m3 SC,4.0,1.0,41.13069,-104.75308,18.1,ppb,17.0,24.0,0.041,ppm,38.0,17.0,3.0,ppb,4.0,23.0,,,,
